"locID","CNN","xLoc","yLoc","LocationDescription","curbReturnLoc","positionOnReturn","Latitude","Longitude","LastUpdate","InvenID","conditionScore","detectableSurf","vitalFacilities","heavyTraffic","lipTooHigh","probStreetMeetCR","possBasementObstacle","signalPoleInWing","catchBasinFrontOfCR","insideCrosswalk","surfCond","slopeWing","flushToCorner","colorContrast","paintedRed","topClearance","sideClearance","CRTooNarrow","levelLandTop","levelLandBottom","slopeRangeID","crPossible","crExist","Location"
"26970000-SE-Left","26970000","6001311.17431","2120108.97368","ALHAMBRA ST: PIERCE ST intersection","SE","Left","37.80153741328","-122.43970376738","2020 Nov 10 06:44:16 AM","38762","0",,,,,,,,,,,,,,,,,,,,,"Y44","0","    (37.80153741328444, -122.43970376737646)"
"20200000-S-Right","20200000","6016423.84225","2096110.32024","CASHMERE ST: DEDMAN CT \ WHITNEY YOUNG CIR intersection","S","Right","37.73660111482","-122.38571300992","2020 Nov 10 06:44:16 AM","781","0",,,,,,,,,,,,,,,,,,,,,"Y44","0","    (37.73660111482398, -122.38571300992278)"
"20535000-SE-Right","20535000","6013290.33835","2093717.74103","DIANA ST: SHOUP AVE \ WILLIAMS AVE intersection","SE","Right","37.72980084824","-122.39640930776","2020 Nov 10 06:44:16 AM","2573","-2",,,,,,,,,,,,,,,,,,,,,"N12","0","    (37.7298008482372, -122.39640930775995)"
"23155000-NE-Left","23155000","5991426.84828","2098432.99702","16TH AVE: ULLOA ST intersection","NE","Left","37.74133178618","-122.47235282269","2020 Nov 10 06:44:16 AM","16720","0",,,,,,,,,,,,,,,,,,,,,"Y30","0","    (37.741331786180126, -122.47235282269111)"
"33366000-W-Left","33366000","5998725.06433","2087440.93501","MISSION ST: NAGLEE AVE intersection","W","Left","37.71159200748","-122.44609113006","2020 Nov 10 06:44:16 AM","47790","55",,,,"0","0","0","0","0","1","1","1","1","0","1","1","1","1","1",,"4",,"1","    (37.71159200748403, -122.44609113006179)"
"25405000-SE-Left","25405000","6009885.23787","2121222.146","FRANCISCO ST: STOCKTON ST intersection","SE","Left","37.8050981538","-122.4101235897","2020 Nov 10 06:44:16 AM","50324","98","1","1","1","0",,"0","0","0","1","1","1",,"0",,,,"1","1","1","1",,"1","    (37.80509815380304, -122.41012358969938)"
"21204000-SE-Right","21204000","6006872.88793","2095753.50796","CRESCENT AVE: ROSCOE ST intersection","SE","Right","37.73498323607","-122.41872451137","2020 Nov 10 06:44:16 AM","6132","0",,,,,,,,,,,,,,,,,,,,,"Y44","0","    (37.73498323607206, -122.41872451137209)"
"22962000-SE-Center","22962000","5993239.208501","2099425.295233","CORTES AVE: MAGELLAN AVE intersection","SE","Center","37.74428068035","-122.46613821294","2020 Nov 10 06:44:16 AM","52127","100","1",,,"0",,,"0","0","1","1","1",,"1",,,,"1","1","1","2",,"1","    (37.74428068035356, -122.46613821293647)"
"21070000-SW-Left","21070000","6008799.9966","2097631.34213","EUGENIA AVE: PRENTISS ST intersection","SW","Left","37.74022686489","-122.41206190195","2020 Nov 10 06:44:16 AM","5393","0",,,,,,,,,,,,,,,,,,,,,"Y30","0","    (37.740226864888186, -122.41206190194637)"
"21712000-S-Right","21712000","6002576.78005","2090253.57506","EDINBURGH ST: RUSSIA AVE intersection","S","Right","37.71968062315","-122.43318514309","2020 Nov 10 06:44:16 AM","8901","0",,,,,,"0",,,,,,,,,,,,,,,"Y44","0","    (37.71968062314799, -122.43318514308793)"
"21018000-NE-Left","21018000","6009474.51461","2095044.83254","GAVEN ST: MERRILL ST intersection","NE","Left","37.73304591843","-122.40969319552","2020 Nov 10 06:44:16 AM","5141","100","1",,,"0",,,"0","0","1","1","1",,"1",,,,"1","1","1","2",,"1","    (37.73304591843247, -122.40969319552076)"
"25931000-SE-Right","25931000","6004561.11368","2110675.5352","BUCHANAN ST: LINDEN ST intersection","SE","Right","37.77578656205","-122.4278190999","2020 Nov 10 06:44:16 AM","32328","50",,,,"1","0","0","0","0","0","1","1","1","0","0","1","1","1","1",,"4",,"1","    (37.77578656205196, -122.4278190998961)"
"22002000-NW-Right","22002000","6003316.70803","2098644.9277","DAY ST: NOE ST intersection","NW","Right","37.74263086372","-122.431022327","2020 Nov 10 06:44:16 AM","10633","100","1","1","0","0",,"0","0","0","1","1","1",,"1",,,,"1","1","1","2",,"1","    (37.742630863718055, -122.43102232700438)"
"25098000-NE-Left","25098000","6009453.12883","2117421.41442","MASON ST: WASHINGTON ST intersection","NE","Left","37.79452663923","-122.41136404289","2020 Nov 10 06:44:16 AM","27677","0",,,,,,,,,,,,,,,,,,,,,"Y44","0","    (37.794526639228586, -122.41136404289196)"
"21661000-NW-Right","21661000","6005680.6577","2093726.78038","GLADSTONE DR: STONEYBROOK AVE intersection","NW","Right","37.72926197779","-122.42250335309","2020 Nov 10 06:44:16 AM","8631","100","1",,,"0",,,"0","0","1","1","1",,"1",,,,"1","1","1","2",,"1","    (37.729261977786976, -122.4225033530853)"
"21610000-SW-Left","21610000","6005561.99557","2091750.94482","BURROWS ST: PERU AVE intersection","SW","Left","37.72394418022","-122.42283006755","2020 Nov 10 06:44:16 AM","8312","100","1",,,"0",,,"0","0","1","1","1",,"1",,,,"1","1","1","2",,"1","    (37.72394418022466, -122.42283006754838)"
"20076000-N-Left","20076000","6017314.03994","2092781.43155","CRISP RD: REVERE AVE intersection","N","Left","37.72721671503","-122.38232027745","2020 Nov 10 06:44:16 AM","182","0",,,,,,,,,,,,,,,,,,,,,"Y44","0","    (37.72721671502752, -122.38232027744935)"
"23110000-S-Right","23110000","5987549.57325","2090091.718389","HIGUERA AVE: LAKE MERCED BLVD intersection","S","Right","37.71832757706","-122.48507595025","2020 Nov 10 06:44:16 AM","52444","0",,,,,,"0",,,,,,,,,,,,,,,"Y44","0","    (37.718327577059036, -122.48507595024506)"
"21697000-SE-Right","21697000","6004057.05826","2094279.4384","CRAUT ST: TRUMBULL ST intersection","SE","Right","37.73078872911","-122.42838994603","2020 Nov 10 06:44:16 AM","8828","-2",,,,,,,,,,,,,,,,,,,,,"N12","0","    (37.73078872910986, -122.42838994602955)"
"20239000-W-Left","20239000","6015762.3626","2098397.086","03RD ST: EVANS AVE intersection","W","Left","37.74270314045","-122.38792635071","2020 Nov 10 06:44:16 AM","1028","100","1","0",,"0",,,"0","0","1","1","1",,"1",,,,"1","1","1","2",,"1","    (37.74270314044692, -122.38792635071377)"
"22057000-S-Left","22057000","6000466.21636","2090756.53665","CAYUGA AVE: ONEIDA AVE intersection","S","Left","37.72093380212","-122.44047291951","2020 Nov 10 06:44:16 AM","10950","0",,,,,,,,,,,,,,,,,,,,,"Y30","0","    (37.72093380212496, -122.44047291950848)"
"27683000-SE-Right","27683000","5986882.46432","2104348.45697","30TH AVE: LAWTON ST intersection","SE","Right","37.75744778743","-122.48851723423","2020 Nov 10 06:44:16 AM","43402","100","1",,,"0",,,"0","0","1","1","1",,"1",,,,"1","1","1","2",,"1","    (37.75744778743069, -122.48851723423394)"
"24173000-SW-Right","24173000","6006178.86241","2105946.2671","CLARION ALY: VALENCIA ST intersection","SW","Right","37.76291680162","-122.42169484618","2020 Nov 10 06:44:16 AM","23205","-2",,,,,,,,,,,,,,,,,,,,,"N08","0","    (37.7629168016219, -122.42169484617685)"
"26931000-NW-Right","26931000","5996818.56617","2113869.58623","EUCLID AVE: PARKER AVE intersection","NW","Right","37.78402997553","-122.45461780301","2020 Nov 10 06:44:16 AM","49685","92","1","1","1","0",,"0","0","0","1","1","1",,"1",,,,"1","0","1","2",,"1","    (37.78402997552618, -122.45461780300874)"
"27464000-S-Right","27464000","5989440.68296","2109023.1074","JOHN F KENNEDY DR: TRANSVERSE DR intersection","S","Right","37.77049586509","-122.47989542757","2020 Nov 10 06:44:16 AM","41967","100","1",,,"0",,,"0","0","1","1","1",,"1",,,,"1","1","1","2",,"1","    (37.770495865086914, -122.47989542756892)"
"27234000-SW-Right","27234000","5995018.65146","2110746.80901","03RD AVE: CABRILLO ST intersection","SW","Right","37.77551693009","-122.46066076324","2020 Nov 10 06:44:16 AM","40322","100","1",,,"0",,,"0","0","1","1","1",,"1",,,,"1","1","1","2",,"1","    (37.77551693009076, -122.46066076323929)"
"23817000-S-Right","23817000","6014156.03675","2112103.33812","03RD ST: VARNEY PL intersection","S","Right","37.78035438157","-122.39463146331","2020 Nov 10 06:44:16 AM","20912","-2",,,,,,,,,,,,,,,,,,,,,"N12","0","    (37.780354381573, -122.3946314633066)"
"21188000-SE-Left","21188000","6007860.36823","2096523.84434","ANDERSON ST: TOMPKINS AVE intersection","SE","Left","37.73717555484","-122.41533788136","2020 Nov 10 06:44:16 AM","6035","100","1",,,"0",,,"0","0","1","1","1",,"1",,,,"1","1","1","2",,"1","    (37.73717555483847, -122.41533788136002)"
"26573000-NW-Right","26573000","6004866.6672","2118487.29976","GOUGH ST: GREEN ST intersection","NW","Right","37.79720015515","-122.42708019366","2020 Nov 10 06:44:16 AM","36092","100","1",,,"0",,,"0","0","1","1","1",,"1",,,,"1","1","1","2",,"1","    (37.79720015515358, -122.42708019365723)"
"26917000-SE-Left","26917000","5998581.98259","2115541.57173","CLAY ST: WALNUT ST intersection","SE","Left","37.78885649777","-122.44883578124","2020 Nov 10 06:44:16 AM","38412","100","1",,,"0",,,"0","0","1","1","1",,"1",,,,"1","1","1","2",,"1","    (37.78885649776658, -122.4488357812409)"
"20893000-NW-Right","20893000","6009566.14402","2093018.1253","BURROWS ST: HOLYOKE ST intersection","NW","Right","37.72754192152","-122.40903713552","2020 Nov 10 06:44:16 AM","4434","0",,,,,,,,,,,,,,,,,,,,,"Y30","0","    (37.72754192151712, -122.40903713552224)"
"26319000-NW-Left","26319000","6000742.02289","2109677.90366","BAKER ST: OAK ST intersection","NW","Left","37.77271285981","-122.44073514758","2020 Nov 10 06:44:16 AM","34417","100","1",,,"0",,,"0","0","1","1","1",,"1",,,,"1","1","1","2",,"1","    (37.7727128598055, -122.44073514757845)"
"21154000-SE-Right","21154000","6008527.50601","2098203.50732","CHAPMAN ST: FOLSOM ST intersection","SE","Right","37.74176124563","-122.41319022546","2020 Nov 10 06:44:16 AM","5848","-2",,,,,,,,,,,,,,,,,,,,,"N12","0","    (37.741761245630265, -122.4131902254631)"
"22243000-N-Left","22243000","5997088.71885","2094126.85799","FLOOD AVE: FRIDA KAHLO WAY intersection","N","Left","37.72986636199","-122.45244193801","2020 Nov 10 06:44:16 AM","11921","0",,,,,,,,,,,,,,,,,,,,,"Y44","0","    (37.72986636198789, -122.45244193800819)"
"32857000-SW-Left","32857000","5996655.21479","2109069.00035","JOHN F KENNEDY DR: MCLAREN LODGE ACCESS RD intersection","SW","Left","37.77113169675","-122.45496074702","2020 Nov 10 06:44:16 AM","46792","-2",,,,,,,,,,,,,,,,,,,,,"N12","0","    (37.771131696754026, -122.45496074701856)"
"23233000-SE-Right","23233000","5988952.51891","2098296.82833","24TH AVE: ULLOA ST intersection","SE","Right","37.74094771766","-122.48091786992","2020 Nov 10 06:44:16 AM","17270","80","0","1","0","0","0","0","0","0","1","1","1","1","0","1","1","1","1","1","0","1",,"1","    (37.74094771765849, -122.48091786992448)"
"22821000-NW-Left","22821000","5994010.34607","2096833.85389","SANTA PAULA AVE: TERRACE WALK \ YERBA BUENA AVE intersection","NW","Left","37.73702334245","-122.46313559016","2020 Nov 10 06:44:16 AM","14929","0",,,,,,,,,,,,,,,,,,,,,"Y30","0","    (37.737023342448495, -122.46313559016163)"
"21393000-NE-Left","21393000","6001991.40917","2086889.13461","CORDOVA ST: PRAGUE ST intersection","NE","Left","37.71023871446","-122.43497949298","2020 Nov 10 06:44:16 AM","49476","100","1",,,"0",,,"0","0","1","1","1",,"1",,,,"1","1","1","2",,"1","    (37.71023871445537, -122.43497949298008)"
"24363000-N-Left","24363000","6007786.2611","2109959.93952","11TH ST: MINNA ST intersection","N","Left","37.7739062389","-122.41657566918","2020 Nov 10 06:44:16 AM","24204","100","1",,,"0","0","0","0","0","1","1","1","1","1","0","1","1","1","1","1","2",,"1","    (37.77390623890208, -122.41657566918016)"
"20382000-SE-Right","20382000","6008926.44451","2087901.19131","LELAND AVE: REY ST intersection","SE","Right","37.71355651925","-122.41108435331","2020 Nov 10 06:44:16 AM","1688","0",,,,,,,,,,,,,,,,,,,,,"Y44","0","    (37.71355651924848, -122.4110843533145)"
"24149000-SE-Right","24149000","6006906.66082","2105534.24955","18TH ST: MISSION ST intersection","SE","Right","37.76183584143","-122.41935926761","2020 Nov 10 06:44:16 AM","23054","88","1","1","1","0",,"1","0","0","1","1","1",,"1",,,,"1","1","1","3",,"1","    (37.761835841429495, -122.41935926760915)"
"27198000-SE-Right","27198000","5996627.40481","2110421.17285","FULTON ST: PARSONS ST intersection","SE","Right","37.77468689253","-122.45525254486","2020 Nov 10 06:44:16 AM","40091","-2",,,,,,,,,,,,,,,,,,,,,"N12","0","    (37.77468689253142, -122.45525254486006)"
"20927000-NE-Right","20927000","6008479.81614","2094490.75162","BOWDOIN ST: SWEENY ST intersection","NE","Right","37.73145191964","-122.41305327828","2020 Nov 10 06:44:16 AM","4659","0",,,,,,,,,,,,,,,,,,,,,"Y44","0","    (37.731451919636555, -122.4130532782791)"
"27925000-NE-Left","27925000","5981366.06099","2102170.33042","48TH AVE: ORTEGA ST intersection","NE","Left","37.75100327059","-122.50741622822","2020 Nov 10 06:44:16 AM","45168","100","1",,,"0",,,"0","0","1","1","1",,"1",,,,"1","1","1","2",,"1","    (37.7510032705854, -122.50741622822243)"
"25644000-NW-Left","25644000","6003843.63316","2101026.57681","CLIPPER ST: SANCHEZ ST intersection","NW","Left","37.7491578392","-122.42942276179","2020 Nov 10 06:44:16 AM","50678","100","1",,,"0",,,"0","0","1","1","1",,"1",,,,"1","1","1","2",,"1","    (37.74915783920456, -122.4294227617908)"
"20247000-NE-Right","20247000","6016090.329465","2099703.816001","03RD ST: ARTHUR AVE \ CARGO WAY intersection","NE","Right","37.746157114","-122.3871742182","2020 Nov 10 06:44:16 AM","52179","100","1",,,"0",,,"0","0","1","1","1",,"1",,,,"1","1","1","2",,"1","    (37.746157114001086, -122.38717421820103)"
"25915000-NW-Left","25915000","6005980.05441","2110571.07937","GOUGH ST: HICKORY ST intersection","NW","Left","37.77548651959","-122.42269309337","2020 Nov 10 06:44:16 AM","32214","-2",,,,,,,,,,,,,,,,,,,,,"N12","0","    (37.77548651958814, -122.42269309336878)"
"21290000-E-Right","21290000","6008073.74279","2100571.77675","CESAR CHAVEZ ST: SHOTWELL ST intersection","E","Right","37.74823071696","-122.41491896307","2020 Nov 10 06:44:16 AM","50315","100","1",,,"0",,,"0","0","1","1","1",,"1",,,,"1","1","1","2",,"1","    (37.74823071695971, -122.41491896306813)"
"25458000-SW-Right","25458000","6009366.0893","2121151.63859","FRANCISCO ST: POWELL ST intersection","SW","Right","37.80489599694","-122.41176648108","2020 Nov 10 06:44:16 AM","29459","0",,,,,,"1",,,,,,,,,,,,,,,"Y30","0","    (37.80489599694236, -122.41176648108473)"
"27293000-NW-Left","27293000","5992822.45573","2111412.3746","10TH AVE: BALBOA ST intersection","NW","Left","37.77703899882","-122.468292594","2020 Nov 10 06:44:16 AM","40761","85","1","0","0","0","0","0","0","0","1","1","1","1","0","1","1","1","1","1","0","1",,"1","    (37.777038998821716, -122.46829259400347)"
"26670000-NE-Right","26670000","6002632.20546","2117494.78337","BROADWAY: FILLMORE ST intersection","NE","Right","37.79426601985","-122.43491932662","2020 Nov 10 06:44:16 AM","36778","100","1",,,"0",,,"0","0","1","1","1",,"1",,,,"1","1","1","2",,"1","    (37.79426601985465, -122.43491932661539)"
"25227000-SW-Right","25227000","6005775.24576","2115508.86838","FRANKLIN ST: PINE ST intersection","SW","Right","37.78920312652","-122.42378108085","2020 Nov 10 06:44:16 AM","28411","100","1",,,"0",,,"0","0","1","1","1",,"1",,,,"1","1","1","2",,"1","    (37.789203126521265, -122.42378108085023)"
"27540000-SW-Left","27540000","5988993.68451","2113301.00469","22ND AVE: CLEMENT ST intersection","SW","Left","37.78216040791","-122.48165989394","2020 Nov 10 06:44:16 AM","42527","100","1",,,"0",,,"0","0","1","1","1",,"1",,,,"1","1","1","2",,"1","    (37.7821604079073, -122.48165989394404)"
"22444000-SE-Left-BT","22444000","5996764.22934","2099841.59328","ULLOA ST: WOODSIDE AVE intersection","SE","Left","37.74569990822","-122.45391643019","2020 Nov 10 06:44:16 AM","12884","100","1",,,"0",,,"0","0","1","1","1",,"1",,,,"1","1","1","2",,"1","    (37.74569990821608, -122.45391643018911)"
"27833000-SE-Left","27833000","5986641.09014","2111121.88995","30TH AVE: BALBOA ST intersection","SE","Left","37.77605755357","-122.48981543918","2020 Nov 10 06:44:16 AM","44519","100","1",,,"0","0","0","0","0","1","1","1","1","1","0","1","1","1","1","1","2",,"1","    (37.77605755356819, -122.48981543917645)"
"21863000-N-Left","21863000","6003689.33589","2095700.15865","MILTON ST: SAN JOSE AVE intersection","N","Left","37.73432316522","-122.42956694501","2020 Nov 10 06:44:16 AM","9817","-2",,,,,,,,,,,,,,,,,,,,,"N12","0","    (37.734323165216125, -122.42956694501137)"
"23131000-SE-Right","23131000","5987617.204","2094688.72662","EUCALYPTUS DR: SYLVAN DR intersection","SE","Right","37.73094607847","-122.48530150428","2020 Nov 10 06:44:16 AM","16565","-1",,,,,,,,,,,,,,,,,,,,,"Y24","0","    (37.73094607847472, -122.48530150427693)"
"27462000-SW-Left-BT","27462000","5990358.31892","2109900.79069","18TH AVE: FULTON ST intersection","SW","Left","37.77291284428","-122.47669420574","2020 Nov 10 06:44:16 AM","41955","95","1","1","1","1",,"0","0","0","1","1","1",,"1",,,,"1","1","1","2",,"1","    (37.77291284427987, -122.47669420573776)"
"27191000-SE-Left","27191000","5995709.43584","2110293.95886","ARGUELLO BLVD: FULTON ST intersection","SE","Left","37.77430888183","-122.45837109916","2020 Nov 10 06:44:16 AM","40050","100","1",,,"0",,,"0","0","1","1","1",,"1",,,,"1","1","1","2",,"1","    (37.77430888182598, -122.45837109916411)"
"25545000-NW-Left-RX","25545000","6006931.10598","2119138.29859","EASTMAN ST: UNION ST intersection","NW","Left","37.79906917879","-122.42008558526","2020 Nov 10 06:44:16 AM","29907","100","1","0","0","0",,,"0","0","1","1","1",,"1",,,,"1","1","1","2",,"1","    (37.79906917878517, -122.42008558525887)"
"26038000-SE-Left","26038000","6003150.31598","2110282.2686","FELL ST: STEINER ST intersection","SE","Left","37.77469264665","-122.43264862226","2020 Nov 10 06:44:16 AM","33013","80","0","0","1","0",,"0","0","0","1","1","1",,"0",,,,"1","1","0","1",,"1","    (37.77469264665296, -122.43264862226225)"
"24936000-SE-Left","24936000","6008970.75479","2113868.95762","ELLIS ST: JONES ST intersection","SE","Left","37.7848662313","-122.41278212835","2020 Nov 10 06:44:16 AM","26969","0",,,,,,"1",,,,,,,,,,,,,,,"Y32","0","    (37.784866231304605, -122.41278212835073)"
"23509000-SE-Right","23509000","5982063.03958","2100101.974","46TH AVE: RIVERA ST intersection","SE","Right","37.74550375114","-122.50488579091","2020 Nov 10 06:44:16 AM","19137","78","0","0","0","0","0","0","0","0","1","1","0","1","0","1","1","0","1","1",,"1",,"1","    (37.745503751144774, -122.50488579091372)"
"21071000-SE-Right","21071000","6008661.85252","2097643.5196","BANKS ST: EUGENIA AVE intersection","SE","Right","37.74025680508","-122.41268149163","2020 Nov 10 06:44:16 AM","5400","0",,,,,,,,,,,,,,,,,,,,,"Y44","0","    (37.7402568050751, -122.41268149163409)"
"20692000-N-Left","20692000","6013461.52665","2096701.61564","OAKDALE AVE: QUINT ST intersection","N","Left","37.73778404035","-122.39594482709","2020 Nov 10 06:44:16 AM","3469","100","1",,,"0","0","0","0","0","1","1","1","1","1","0","1","1","1","1","1","2",,"1","    (37.73778404035092, -122.39594482709124)"
"27822000-NE-Right","27822000","5985732.45711","2110475.02215","33RD AVE: CABRILLO ST intersection","NE","Right","37.77404457974","-122.49290280901","2020 Nov 10 06:44:16 AM","44433","100","1",,,"0",,,"0","0","1","1","1",,"1",,,,"1","1","1","2",,"1","    (37.77404457974262, -122.49290280901458)"
"23402000-NW-Right","23402000","5986290.6745","2101657.92594","32ND AVE: PACHECO ST intersection","NW","Right","37.74989537902","-122.49013876824","2020 Nov 10 06:44:16 AM","18352","100","1",,,"0",,,"0","0","1","1","1",,"1",,,,"1","1","1","2",,"1","    (37.749895379024736, -122.49013876824469)"
"20039000-S-Left","20039000","6020145.32332","2093386.99465","EARL ST: JERROLD AVE intersection","S","Left","37.72925449178","-122.37258355504","2020 Nov 10 06:44:16 AM","70","0",,,,,,,,,,,,,,,,,,,,,"Y44","0","    (37.72925449177731, -122.37258355503924)"
"26542000-SE-Right","26542000","6005259.25041","2116147.42386","GOUGH ST: SACRAMENTO ST intersection","SE","Right","37.79087441411","-122.42580214379","2020 Nov 10 06:44:16 AM","35858","100","1",,,"0",,,"0","0","1","1","1",,"1",,,,"1","1","1","2",,"1","    (37.79087441411412, -122.42580214379201)"
"22600000-SW-Right","22600000","5994010.07802","2089610.55502","ORIZABA AVE: THRIFT ST intersection","SW","Right","37.71742119406","-122.4626333125","2020 Nov 10 06:44:16 AM","13632","-2",,,,,,,,,,,,,,,,,,,,,"N12","0","    (37.717421194064485, -122.46263331249995)"
"27121000-E-Left","27121000","5992248.44244","2102491.09455","AERIAL WAY: FUNSTON AVE intersection","E","Left","37.75267456249","-122.46978195529","2020 Nov 10 06:44:16 AM","39616","-2",,,,,,,,,,,,,,,,,,,,,"N08","0","    (37.752674562492864, -122.46978195529043)"
"27401000-NE-Right","27401000","5988133.46281","2103771.06082","26TH AVE: MORAGA ST intersection","NE","Right","37.75577715621","-122.48410414589","2020 Nov 10 06:44:16 AM","41537","100","1",,,"0",,,"0","0","1","1","1",,"1",,,,"1","1","1","2",,"1","    (37.75577715621482, -122.48410414589475)"
"21495000-NW-Left","21495000","5999323.86103","2087460.89757","GUTTENBERG ST: MORSE ST intersection","NW","Left","37.71168942917","-122.44409709753","2020 Nov 10 06:44:16 AM","7733","100","1",,,"0",,,"0","0","1","1","1",,"1",,,,"1","1","1","2",,"1","    (37.71168942916819, -122.4440970975279)"
"22191000-E-Left","22191000","5997461.625909","2090814.016523","HOWTH ST: NIAGARA AVE intersection","E","Left","37.72081268035","-122.45092723323","2020 Nov 10 06:44:16 AM","52337","69","0","0","0",,,"0","0","0","1","1","1",,"1",,,,"1",,,"5",,"1","    (37.720812680354804, -122.450927233229)"
"26872000-SE-Right","26872000","6000600.24069","2118202.22159","DIVISADERO ST: UNION ST intersection","SE","Right","37.79624910588","-122.44209040125","2020 Nov 10 06:44:16 AM","38145","100","1",,,"0","0",,"0","0","1","1","1","1","1","1","1","1","1","1","1","2",,"1","    (37.79624910587785, -122.44209040125452)"
"21317000-NE-Right","21317000","6006728.94563","2098460.10031","PROSPECT AVE: VIRGINIA AVE intersection","NE","Right","37.74231752626","-122.41949107064","2020 Nov 10 06:44:16 AM","6720","0",,,,,,,,,,,,,,,,,,,,,"Y30","0","    (37.74231752625516, -122.41949107063675)"
